date,KOSPI200,KOSPI,KOSPI200ex
2010-01-04,223.49 ,1696.14 ,1696.14 
2010-01-05,222.84 ,1690.62 ,1696.09 
2010-01-06,224.67 ,1705.32 ,1710.21 
2010-01-07,221.31 ,1683.45 ,1701.82 
2010-01-08,222.66 ,1695.26 ,1723.30 
2010-01-09,222.66 ,1695.26 ,1723.30 
2010-01-10,222.66 ,1695.26 ,1723.30 
2010-01-11,222.23 ,1694.12 ,1734.88 
2010-01-12,223.04 ,1698.64 ,1730.09 
2010-01-13,219.17 ,1671.41 ,1719.89 
2010-01-14,221.19 ,1685.77 ,1730.57 
2010-01-15,223.21 ,1701.80 ,1740.64 
2010-01-16,223.21 ,1701.80 ,1740.64 
2010-01-17,223.21 ,1701.80 ,1740.64 
2010-01-18,224.38 ,1711.78 ,1746.89 
2010-01-19,224.13 ,1710.22 ,1734.33 
2010-01-20,224.83 ,1714.38 ,1733.59 
2010-01-21,226.16 ,1722.01 ,1730.47 
2010-01-22,220.68 ,1684.35 ,1713.57 
2010-01-23,220.68 ,1684.35 ,1713.57 
2010-01-24,220.68 ,1684.35 ,1713.57 
2010-01-25,219.33 ,1670.20 ,1691.16 
2010-01-26,214.89 ,1637.34 ,1663.94 
2010-01-27,213.02 ,1625.48 ,1654.49 
2010-01-28,215.67 ,1642.43 ,1664.35 
2010-01-29,210.34 ,1602.43 ,1622.45 
2010-01-30,210.34 ,1602.43 ,1622.45 
2010-01-31,210.34 ,1602.43 ,1622.45 
2010-02-01,210.76 ,1606.44 ,1632.35 
2010-02-02,209.27 ,1595.81 ,1631.27 
2010-02-03,211.86 ,1615.02 ,1642.02 
2010-02-04,211.72 ,1616.42 ,1648.95 
2010-02-05,205.06 ,1567.12 ,1599.75 
2010-02-06,205.06 ,1567.12 ,1599.75 
2010-02-07,205.06 ,1567.12 ,1599.75 
2010-02-08,203.37 ,1552.79 ,1580.49 
2010-02-09,206.01 ,1570.49 ,1588.52 
2010-02-10,205.94 ,1570.12 ,1590.41 
2010-02-11,209.73 ,1597.81 ,1606.92 
2010-02-12,208.74 ,1593.66 ,1620.94 
2010-02-13,208.74 ,1593.66 ,1620.94 
2010-02-14,208.74 ,1593.66 ,1620.94 
2010-02-15,208.74 ,1593.66 ,1620.94 
2010-02-16,209.73 ,1601.05 ,1628.53 
2010-02-17,213.44 ,1627.43 ,1646.81 
2010-02-18,212.55 ,1621.19 ,1644.67 
2010-02-19,208.70 ,1593.90 ,1629.07 
2010-02-20,208.70 ,1593.90 ,1629.07 
2010-02-21,208.70 ,1593.90 ,1629.07 
2010-02-22,213.28 ,1627.10 ,1652.64 
2010-02-23,213.45 ,1628.90 ,1657.11 
2010-02-24,210.92 ,1612.83 ,1656.65 
2010-02-25,207.56 ,1587.51 ,1634.73 
2010-02-26,208.36 ,1594.58 ,1649.07 
2010-02-27,208.36 ,1594.58 ,1649.07 
2010-02-28,208.36 ,1594.58 ,1649.07 
2010-03-01,208.36 ,1594.58 ,1649.07 
2010-03-02,211.44 ,1615.12 ,1654.68 
2010-03-03,212.36 ,1622.44 ,1657.12 
2010-03-04,211.91 ,1618.20 ,1655.33 
2010-03-05,214.05 ,1634.57 ,1672.49 
2010-03-06,214.05 ,1634.57 ,1672.49 
2010-03-07,214.05 ,1634.57 ,1672.49 
2010-03-08,217.73 ,1660.04 ,1687.51 
2010-03-09,217.82 ,1660.83 ,1691.15 
2010-03-10,217.82 ,1662.24 ,1689.65 
2010-03-11,216.76 ,1656.62 ,1692.01 
2010-03-12,217.35 ,1662.74 ,1698.55 
2010-03-13,217.35 ,1662.74 ,1698.55 
2010-03-14,217.35 ,1662.74 ,1698.55 
2010-03-15,215.49 ,1649.50 ,1690.07 
2010-03-16,215.25 ,1648.01 ,1691.34 
2010-03-17,220.28 ,1682.86 ,1704.90 
2010-03-18,219.02 ,1675.17 ,1698.68 
2010-03-19,220.48 ,1686.11 ,1709.92 
2010-03-20,220.48 ,1686.11 ,1709.92 
2010-03-21,220.48 ,1686.11 ,1709.92 
2010-03-22,218.52 ,1672.67 ,1699.19 
2010-03-23,220.09 ,1681.82 ,1698.44 
2010-03-24,220.09 ,1681.01 ,1695.91 
2010-03-25,221.07 ,1688.39 ,1697.53 
2010-03-26,222.25 ,1697.72 ,1712.94 
2010-03-27,222.25 ,1697.72 ,1712.94 
2010-03-28,222.25 ,1697.72 ,1712.94 
2010-03-29,221.60 ,1691.99 ,1701.49 
2010-03-30,222.48 ,1700.19 ,1709.45 
2010-03-31,221.58 ,1692.85 ,1701.57 
2010-04-01,225.47 ,1719.17 ,1709.20 
2010-04-02,226.69 ,1723.49 ,1694.74 
2010-04-03,226.69 ,1723.49 ,1694.74 
2010-04-04,226.69 ,1723.49 ,1694.74 
2010-04-05,227.48 ,1724.99 ,1683.95 
2010-04-06,227.51 ,1726.09 ,1688.14 
2010-04-07,227.31 ,1726.60 ,1698.49 
2010-04-08,228.27 ,1733.78 ,1698.89 
2010-04-09,226.81 ,1724.47 ,1692.97 
2010-04-10,226.81 ,1724.47 ,1692.97 
2010-04-11,226.81 ,1724.47 ,1692.97 
2010-04-12,224.59 ,1710.30 ,1693.12 
2010-04-13,224.69 ,1710.59 ,1693.05 
2010-04-14,228.08 ,1735.33 ,1715.59 
2010-04-15,229.17 ,1743.91 ,1724.26 
2010-04-16,227.69 ,1734.49 ,1726.81 
2010-04-17,227.69 ,1734.49 ,1726.81 
2010-04-18,227.69 ,1734.49 ,1726.81 
2010-04-19,223.65 ,1705.30 ,1706.72 
2010-04-20,225.13 ,1718.03 ,1728.62 
2010-04-21,229.09 ,1747.58 ,1752.59 
2010-04-22,227.76 ,1739.52 ,1755.79 
2010-04-23,227.36 ,1737.03 ,1754.67 
2010-04-24,227.36 ,1737.03 ,1754.67 
2010-04-25,227.36 ,1737.03 ,1754.67 
2010-04-26,229.64 ,1752.20 ,1758.75 
2010-04-27,229.28 ,1749.55 ,1754.59 
2010-04-28,226.98 ,1733.91 ,1748.09 
2010-04-29,226.11 ,1728.42 ,1752.37 
2010-04-30,227.95 ,1741.56 ,1760.69 
2010-05-01,227.95 ,1741.56 ,1760.69 
2010-05-02,227.95 ,1741.56 ,1760.69 
2010-05-03,225.10 ,1721.21 ,1750.82 
2010-05-04,224.76 ,1718.75 ,1757.17 
2010-05-05,224.76 ,1718.75 ,1757.17 
2010-05-06,220.21 ,1684.71 ,1732.37 
2010-05-07,215.09 ,1647.50 ,1704.06 
2010-05-08,215.09 ,1647.50 ,1704.06 
2010-05-09,215.09 ,1647.50 ,1704.06 
2010-05-10,219.10 ,1677.63 ,1724.34 
2010-05-11,217.63 ,1670.24 ,1737.79 
2010-05-12,216.78 ,1663.03 ,1726.85 
2010-05-13,220.80 ,1694.58 ,1764.67 
2010-05-14,221.08 ,1695.63 ,1771.36 
2010-05-15,221.08 ,1695.63 ,1771.36 
2010-05-16,221.08 ,1695.63 ,1771.36 
2010-05-17,215.36 ,1651.51 ,1724.62 
2010-05-18,214.42 ,1643.24 ,1712.17 
2010-05-19,212.43 ,1630.08 ,1708.79 
2010-05-20,208.78 ,1600.18 ,1662.29 
2010-05-21,208.78 ,1600.18 ,1662.29 
2010-05-22,208.78 ,1600.18 ,1662.29 
2010-05-23,208.78 ,1600.18 ,1662.29 
2010-05-24,210.27 ,1604.93 ,1632.14 
2010-05-25,204.83 ,1560.83 ,1580.49 
2010-05-26,206.62 ,1582.12 ,1630.10 
2010-05-27,209.83 ,1607.50 ,1667.93 
2010-05-28,212.10 ,1622.78 ,1671.90 
2010-05-29,212.10 ,1622.78 ,1671.90 
2010-05-30,212.10 ,1622.78 ,1671.90 
2010-05-31,214.34 ,1641.25 ,1699.38 
2010-06-01,213.02 ,1630.40 ,1682.39 
2010-06-02,213.02 ,1630.40 ,1682.39 
2010-06-03,217.58 ,1661.84 ,1697.72 
2010-06-04,218.03 ,1664.13 ,1695.08 
2010-06-05,218.03 ,1664.13 ,1695.08 
2010-06-06,218.03 ,1664.13 ,1695.08 
2010-06-07,214.38 ,1637.97 ,1678.21 
2010-06-08,216.08 ,1651.48 ,1693.54 
2010-06-09,215.26 ,1647.22 ,1695.90 
2010-06-10,215.73 ,1651.70 ,1706.11 
2010-06-11,219.22 ,1675.34 ,1717.01 
2010-06-12,219.22 ,1675.34 ,1717.01 
2010-06-13,219.22 ,1675.34 ,1717.01 
2010-06-14,221.43 ,1690.60 ,1722.06 
2010-06-15,221.34 ,1690.03 ,1718.29 
2010-06-16,223.34 ,1705.33 ,1728.62 
2010-06-17,223.45 ,1707.92 ,1733.42 
2010-06-18,223.77 ,1711.95 ,1742.38 
2010-06-19,223.77 ,1711.95 ,1742.38 
2010-06-20,223.77 ,1711.95 ,1742.38 
2010-06-21,227.69 ,1739.68 ,1763.16 
2010-06-22,226.45 ,1731.48 ,1763.55 
2010-06-23,225.59 ,1725.82 ,1759.52 
2010-06-24,227.45 ,1739.87 ,1774.44 
2010-06-25,225.63 ,1729.84 ,1793.33 
2010-06-26,225.63 ,1729.84 ,1793.33 
2010-06-27,225.63 ,1729.84 ,1793.33 
2010-06-28,225.55 ,1732.03 ,1805.50 
2010-06-29,222.54 ,1707.76 ,1773.66 
2010-06-30,220.85 ,1698.29 ,1779.53 
2010-07-01,218.65 ,1686.24 ,1789.61 
2010-07-02,217.01 ,1671.82 ,1769.77 
2010-07-03,217.01 ,1671.82 ,1769.77 
2010-07-04,217.01 ,1671.82 ,1769.77 
2010-07-05,217.47 ,1675.37 ,1784.13 
2010-07-06,219.12 ,1684.94 ,1779.21 
2010-07-07,217.45 ,1675.65 ,1793.20 
2010-07-08,220.78 ,1698.64 ,1803.32 
2010-07-09,224.44 ,1723.01 ,1809.71 
2010-07-10,224.44 ,1723.01 ,1809.71 
2010-07-11,224.44 ,1723.01 ,1809.71 
2010-07-12,225.86 ,1734.05 ,1821.44 
2010-07-13,226.14 ,1735.08 ,1813.66 
2010-07-14,229.27 ,1758.01 ,1827.10 
2010-07-15,228.39 ,1751.29 ,1819.78 
2010-07-16,226.34 ,1738.45 ,1821.09 
2010-07-17,226.34 ,1738.45 ,1821.09 
2010-07-18,226.34 ,1738.45 ,1821.09 
2010-07-19,225.32 ,1731.95 ,1823.52 
2010-07-20,225.84 ,1736.77 ,1830.80 
2010-07-21,227.88 ,1748.78 ,1825.22 
2010-07-22,226.23 ,1735.53 ,1800.82 
2010-07-23,229.50 ,1758.06 ,1807.77 
2010-07-24,229.50 ,1758.06 ,1807.77 
2010-07-25,229.50 ,1758.06 ,1807.77 
2010-07-26,230.87 ,1769.07 ,1820.33 
2010-07-27,230.93 ,1768.31 ,1813.49 
2010-07-28,231.56 ,1773.47 ,1817.61 
2010-07-29,231.16 ,1770.88 ,1815.01 
2010-07-30,229.25 ,1759.33 ,1814.16 
2010-07-31,229.25 ,1759.33 ,1814.16 
2010-08-01,229.25 ,1759.33 ,1814.16 
2010-08-02,232.22 ,1782.27 ,1835.54 
2010-08-03,233.38 ,1790.60 ,1836.41 
2010-08-04,233.14 ,1789.26 ,1831.12 
2010-08-05,232.39 ,1783.86 ,1827.50 
2010-08-06,232.35 ,1783.83 ,1832.14 
2010-08-07,232.35 ,1783.83 ,1832.14 
2010-08-08,232.35 ,1783.83 ,1832.14 
2010-08-09,233.14 ,1790.17 ,1840.04 
2010-08-10,232.04 ,1781.13 ,1824.57 
2010-08-11,228.98 ,1758.19 ,1803.87 
2010-08-12,223.96 ,1721.75 ,1778.26 
2010-08-13,227.01 ,1746.24 ,1805.87 
2010-08-14,227.01 ,1746.24 ,1805.87 
2010-08-15,227.01 ,1746.24 ,1805.87 
2010-08-16,226.51 ,1743.31 ,1803.63 
2010-08-17,227.96 ,1755.03 ,1810.52 
2010-08-18,228.90 ,1761.99 ,1809.46 
2010-08-19,231.88 ,1779.64 ,1807.22 
2010-08-20,231.17 ,1775.54 ,1804.71 
2010-08-21,231.17 ,1775.54 ,1804.71 
2010-08-22,231.17 ,1775.54 ,1804.71 
2010-08-23,230.20 ,1767.71 ,1789.43 
2010-08-24,229.42 ,1760.53 ,1785.90 
2010-08-25,225.99 ,1734.79 ,1762.04 
2010-08-26,225.39 ,1729.76 ,1753.39 
2010-08-27,225.52 ,1729.56 ,1748.17 
2010-08-28,225.52 ,1729.56 ,1748.17 
2010-08-29,225.52 ,1729.56 ,1748.17 
2010-08-30,229.63 ,1760.13 ,1772.75 
2010-08-31,226.81 ,1742.75 ,1771.83 
2010-09-01,229.41 ,1764.69 ,1792.40 
2010-09-02,230.66 ,1775.73 ,1797.76 
2010-09-03,231.04 ,1780.02 ,1810.73 
2010-09-04,231.04 ,1780.02 ,1810.73 
2010-09-05,231.04 ,1780.02 ,1810.73 
2010-09-06,232.77 ,1792.42 ,1828.40 
2010-09-07,232.45 ,1787.74 ,1821.73 
2010-09-08,230.94 ,1779.22 ,1822.14 
2010-09-09,231.53 ,1784.36 ,1821.87 
2010-09-10,233.93 ,1802.58 ,1832.63 
2010-09-11,233.93 ,1802.58 ,1832.63 
2010-09-12,233.93 ,1802.58 ,1832.63 
2010-09-13,236.34 ,1818.86 ,1838.26 
2010-09-14,235.98 ,1815.25 ,1827.54 
2010-09-15,237.14 ,1823.88 ,1829.67 
2010-09-16,235.37 ,1811.85 ,1828.07 
2010-09-17,237.64 ,1827.35 ,1846.36 
2010-09-18,237.64 ,1827.35 ,1846.36 
2010-09-19,237.64 ,1827.35 ,1846.36 
2010-09-20,238.29 ,1832.63 ,1853.97 
2010-09-21,238.29 ,1832.63 ,1853.97 
2010-09-22,238.29 ,1832.63 ,1853.97 
2010-09-23,238.29 ,1832.63 ,1853.97 
2010-09-24,239.80 ,1846.60 ,1875.74 
2010-09-25,239.80 ,1846.60 ,1875.74 
2010-09-26,239.80 ,1846.60 ,1875.74 
2010-09-27,241.38 ,1860.83 ,1887.48 
2010-09-28,240.59 ,1855.97 ,1888.32 
2010-09-29,242.27 ,1866.45 ,1889.23 
2010-09-30,242.95 ,1872.81 ,1899.46 
2010-10-01,243.49 ,1876.73 ,1907.47 
2010-10-02,243.49 ,1876.73 ,1907.47 
2010-10-03,243.49 ,1876.73 ,1907.47 
2010-10-04,243.99 ,1879.29 ,1908.98 
2010-10-05,244.22 ,1878.94 ,1905.27 
2010-10-06,247.70 ,1903.95 ,1915.25 
2010-10-07,247.22 ,1900.85 ,1902.41 
2010-10-08,246.51 ,1897.07 ,1909.58 
2010-10-09,246.51 ,1897.07 ,1909.58 
2010-10-10,246.51 ,1897.07 ,1909.58 
2010-10-11,245.44 ,1889.91 ,1909.91 
2010-10-12,242.35 ,1868.04 ,1901.63 
2010-10-13,242.99 ,1876.15 ,1921.12 
2010-10-14,246.25 ,1899.76 ,1940.38 
2010-10-15,246.56 ,1902.29 ,1951.33 
2010-10-16,246.56 ,1902.29 ,1951.33 
2010-10-17,246.56 ,1902.29 ,1951.33 
2010-10-18,242.64 ,1875.42 ,1942.67 
2010-10-19,240.11 ,1857.32 ,1930.51 
2010-10-20,241.79 ,1870.44 ,1947.48 
2010-10-21,242.53 ,1874.69 ,1944.46 
2010-10-22,245.84 ,1897.31 ,1945.35 
2010-10-23,245.84 ,1897.31 ,1945.35 
2010-10-24,245.84 ,1897.31 ,1945.35 
2010-10-25,248.16 ,1915.71 ,1962.47 
2010-10-26,248.38 ,1919.41 ,1974.60 
2010-10-27,246.61 ,1909.54 ,1980.48 
2010-10-28,246.41 ,1907.87 ,1975.98 
2010-10-29,242.98 ,1882.95 ,1965.64 
2010-10-30,242.98 ,1882.95 ,1965.64 
2010-10-31,242.98 ,1882.95 ,1965.64 
2010-11-01,247.41 ,1914.74 ,1971.65 
2010-11-02,247.93 ,1918.04 ,1966.37 
2010-11-03,249.99 ,1935.97 ,1986.92 
2010-11-04,251.12 ,1942.50 ,1987.11 
2010-11-05,251.22 ,1938.96 ,1970.01 
2010-11-06,251.22 ,1938.96 ,1970.01 
2010-11-07,251.22 ,1938.96 ,1970.01 
2010-11-08,251.73 ,1942.41 ,1968.13 
2010-11-09,252.07 ,1947.46 ,1983.45 
2010-11-10,255.13 ,1967.85 ,1987.33 
2010-11-11,247.51 ,1914.73 ,1966.86 
2010-11-12,248.35 ,1913.12 ,1918.28 
2010-11-13,248.35 ,1913.12 ,1918.28 
2010-11-14,248.35 ,1913.12 ,1918.28 
2010-11-15,249.22 ,1913.81 ,1898.24 
2010-11-16,247.84 ,1899.13 ,1868.89 
2010-11-17,247.30 ,1897.11 ,1873.39 
2010-11-18,251.15 ,1927.86 ,1907.71 
2010-11-19,253.04 ,1940.96 ,1911.36 
2010-11-20,253.04 ,1940.96 ,1911.36 
2010-11-21,253.04 ,1940.96 ,1911.36 
2010-11-22,254.00 ,1944.34 ,1900.01 
2010-11-23,252.12 ,1928.94 ,1884.07 
2010-11-24,252.38 ,1925.98 ,1859.11 
2010-11-25,252.45 ,1927.68 ,1865.45 
2010-11-26,249.31 ,1901.80 ,1825.18 
2010-11-27,249.31 ,1901.80 ,1825.18 
2010-11-28,249.31 ,1901.80 ,1825.18 
2010-11-29,248.92 ,1895.54 ,1815.04 
2010-11-30,249.64 ,1904.63 ,1841.05 
2010-12-01,252.80 ,1929.32 ,1862.70 
2010-12-02,256.02 ,1950.26 ,1867.04 
2010-12-03,257.65 ,1957.26 ,1847.35 
2010-12-04,257.65 ,1957.26 ,1847.35 
2010-12-05,257.65 ,1957.26 ,1847.35 
2010-12-06,257.32 ,1953.64 ,1844.21 
2010-12-07,258.63 ,1962.52 ,1848.23 
2010-12-08,257.51 ,1955.72 ,1850.06 
2010-12-09,262.32 ,1988.96 ,1861.11 
2010-12-10,261.74 ,1986.14 ,1866.76 
2010-12-11,261.74 ,1986.14 ,1866.76 
2010-12-12,261.74 ,1986.14 ,1866.76 
2010-12-13,263.31 ,1996.59 ,1874.50 
2010-12-14,265.13 ,2009.05 ,1880.82 
2010-12-15,265.95 ,2017.48 ,1890.82 
2010-12-16,264.92 ,2009.24 ,1876.31 
2010-12-17,267.67 ,2026.30 ,1880.26 
2010-12-18,267.67 ,2026.30 ,1880.26 
2010-12-19,267.67 ,2026.30 ,1880.26 
2010-12-20,267.42 ,2020.28 ,1851.06 
2010-12-21,269.31 ,2037.09 ,1871.88 
2010-12-22,269.60 ,2038.11 ,1870.96 
2010-12-23,269.62 ,2037.53 ,1868.77 
2010-12-24,268.50 ,2029.60 ,1863.90 
2010-12-25,268.50 ,2029.60 ,1863.90 
2010-12-26,268.50 ,2029.60 ,1863.90 
2010-12-27,267.35 ,2022.19 ,1867.19 
2010-12-28,269.04 ,2033.32 ,1868.16 
2010-12-29,270.44 ,2043.49 ,1877.48 
2010-12-30,271.19 ,2051.00 ,1893.88 
2010-12-31,271.19 ,2051.00 ,1893.88 
2011-01-01,271.19 ,2051.00 ,1893.88 
2011-01-02,271.19 ,2051.00 ,1893.88 
2011-01-03,273.81 ,2070.08 ,1906.27 
2011-01-04,275.78 ,2085.14 ,1925.44 
2011-01-05,275.35 ,2082.55 ,1927.56 
2011-01-06,274.72 ,2077.61 ,1914.60 
2011-01-07,275.61 ,2086.20 ,1926.46 
2011-01-08,275.61 ,2086.20 ,1926.46 
2011-01-09,275.61 ,2086.20 ,1926.46 
2011-01-10,273.99 ,2080.81 ,1942.48 
2011-01-11,275.10 ,2088.32 ,1945.57 
2011-01-12,276.17 ,2094.95 ,1950.37 
2011-01-13,275.52 ,2089.48 ,1951.07 
2011-01-14,278.17 ,2108.17 ,1960.29 
2011-01-15,278.17 ,2108.17 ,1960.29 
2011-01-16,278.17 ,2108.17 ,1960.29 
2011-01-17,277.05 ,2099.85 ,1955.85 
2011-01-18,276.60 ,2096.48 ,1949.85 
2011-01-19,279.25 ,2115.69 ,1961.39 
2011-01-20,277.75 ,2106.66 ,1962.02 
2011-01-21,272.67 ,2069.92 ,1935.56 
2011-01-22,272.67 ,2069.92 ,1935.56 
2011-01-23,272.67 ,2069.92 ,1935.56 
2011-01-24,274.50 ,2082.16 ,1935.55 
2011-01-25,275.18 ,2086.67 ,1929.79 
2011-01-26,278.81 ,2110.46 ,1934.67 
2011-01-27,279.20 ,2115.01 ,1939.39 
2011-01-28,278.45 ,2107.87 ,1926.79 
2011-01-29,278.45 ,2107.87 ,1926.79 
2011-01-30,278.45 ,2107.87 ,1926.79 
2011-01-31,273.12 ,2069.73 ,1901.76 
2011-02-01,273.45 ,2072.03 ,1908.15 
2011-02-02,273.45 ,2072.03 ,1908.15 
2011-02-03,273.45 ,2072.03 ,1908.15 
2011-02-04,273.45 ,2072.03 ,1908.15 
2011-02-05,273.45 ,2072.03 ,1908.15 
2011-02-06,273.45 ,2072.03 ,1908.15 
2011-02-07,274.90 ,2081.74 ,1918.06 
2011-02-08,273.16 ,2069.70 ,1918.96 
2011-02-09,269.90 ,2045.58 ,1904.31 
2011-02-10,264.57 ,2008.50 ,1887.88 
2011-02-11,260.40 ,1977.19 ,1860.05 
2011-02-12,260.40 ,1977.19 ,1860.05 
2011-02-13,260.40 ,1977.19 ,1860.05 
2011-02-14,266.02 ,2014.59 ,1867.67 
2011-02-15,265.40 ,2010.52 ,1862.13 
2011-02-16,262.56 ,1989.11 ,1841.92 
2011-02-17,261.23 ,1977.22 ,1818.57 
2011-02-18,265.80 ,2013.14 ,1856.80 
2011-02-19,265.80 ,2013.14 ,1856.80 
2011-02-20,265.80 ,2013.14 ,1856.80 
2011-02-21,264.55 ,2005.30 ,1852.76 
2011-02-22,260.13 ,1969.92 ,1818.51 
2011-02-23,259.21 ,1961.63 ,1806.90 
2011-02-24,257.69 ,1949.88 ,1801.98 
2011-02-25,259.28 ,1963.43 ,1814.66 
2011-02-26,259.28 ,1963.43 ,1814.66 
2011-02-27,259.28 ,1963.43 ,1814.66 
2011-02-28,256.36 ,1939.30 ,1788.69 
2011-03-01,256.36 ,1939.30 ,1788.69 
2011-03-02,254.96 ,1928.24 ,1779.76 
2011-03-03,260.48 ,1970.66 ,1820.32 
2011-03-04,265.42 ,2004.68 ,1833.89 
2011-03-05,265.42 ,2004.68 ,1833.89 
2011-03-06,265.42 ,2004.68 ,1833.89 
2011-03-07,261.44 ,1980.27 ,1833.78 
2011-03-08,263.33 ,1996.32 ,1853.64 
2011-03-09,263.80 ,2001.47 ,1866.58 
2011-03-10,260.59 ,1981.58 ,1865.15 
2011-03-11,256.83 ,1955.54 ,1852.29 
2011-03-12,256.83 ,1955.54 ,1852.29 
2011-03-13,256.83 ,1955.54 ,1852.29 
2011-03-14,260.69 ,1971.23 ,1790.07 
2011-03-15,254.29 ,1923.92 ,1745.10 
2011-03-16,259.44 ,1957.97 ,1759.85 
2011-03-17,259.80 ,1959.03 ,1748.72 
2011-03-18,262.39 ,1981.13 ,1788.24 
2011-03-19,262.39 ,1981.13 ,1788.24 
2011-03-20,262.39 ,1981.13 ,1788.24 
2011-03-21,264.89 ,2003.42 ,1819.31 
2011-03-22,266.05 ,2013.66 ,1819.88 
2011-03-23,265.67 ,2012.18 ,1824.42 
2011-03-24,268.93 ,2036.78 ,1837.95 
2011-03-25,271.66 ,2054.04 ,1842.22 
2011-03-26,271.66 ,2054.04 ,1842.22 
2011-03-27,271.66 ,2054.04 ,1842.22 
2011-03-28,272.13 ,2056.39 ,1843.06 
2011-03-29,274.22 ,2072.13 ,1852.36 
2011-03-30,277.04 ,2091.38 ,1858.41 
2011-03-31,278.87 ,2106.70 ,1881.61 
2011-04-01,280.73 ,2121.01 ,1893.97 
2011-04-02,280.73 ,2121.01 ,1893.97 
2011-04-03,280.73 ,2121.01 ,1893.97 
2011-04-04,280.01 ,2115.87 ,1896.48 
2011-04-05,282.03 ,2130.43 ,1900.09 
2011-04-06,281.35 ,2126.71 ,1897.94 
2011-04-07,280.45 ,2122.14 ,1901.45 
2011-04-08,281.05 ,2127.97 ,1905.44 
2011-04-09,281.05 ,2127.97 ,1905.44 
2011-04-10,281.05 ,2127.97 ,1905.44 
2011-04-11,280.49 ,2122.39 ,1894.15 
2011-04-12,276.13 ,2089.40 ,1870.69 
2011-04-13,280.68 ,2121.92 ,1892.47 
2011-04-14,283.15 ,2141.06 ,1909.66 
2011-04-15,282.80 ,2140.50 ,1920.13 
2011-04-16,282.80 ,2140.50 ,1920.13 
2011-04-17,282.80 ,2140.50 ,1920.13 
2011-04-18,282.14 ,2137.72 ,1915.75 
2011-04-19,280.43 ,2122.68 ,1900.15 
2011-04-20,287.19 ,2169.91 ,1923.78 
2011-04-21,291.16 ,2198.54 ,1920.13 
2011-04-22,290.84 ,2197.82 ,1925.04 
2011-04-23,290.84 ,2197.82 ,1925.04 
2011-04-24,290.84 ,2197.82 ,1925.04 
2011-04-25,292.69 ,2216.00 ,1949.83 
2011-04-26,291.38 ,2206.30 ,1949.85 
2011-04-27,292.08 ,2206.70 ,1948.16 
2011-04-28,292.15 ,2208.35 ,1943.36 
2011-04-29,290.39 ,2192.36 ,1931.56 
2011-04-30,290.39 ,2192.36 ,1931.56 
2011-05-01,290.39 ,2192.36 ,1931.56 
2011-05-02,295.35 ,2228.96 ,1961.08 
2011-05-03,291.65 ,2200.73 ,1945.54 
2011-05-04,288.46 ,2180.64 ,1940.32 
2011-05-05,288.46 ,2180.64 ,1940.32 
2011-05-06,283.68 ,2147.45 ,1923.53 
2011-05-07,283.68 ,2147.45 ,1923.53 
2011-05-08,283.68 ,2147.45 ,1923.53 
2011-05-09,282.59 ,2139.17 ,1919.45 
2011-05-10,282.59 ,2139.17 ,1919.45 
2011-05-11,286.30 ,2166.63 ,1932.27 
2011-05-12,280.02 ,2122.65 ,1918.12 
2011-05-13,279.59 ,2120.08 ,1909.59 
2011-05-14,279.59 ,2120.08 ,1909.59 
2011-05-15,279.59 ,2120.08 ,1909.59 
2011-05-16,277.22 ,2104.18 ,1900.39 
2011-05-17,277.15 ,2102.41 ,1892.36 
2011-05-18,281.76 ,2135.78 ,1900.15 
2011-05-19,276.47 ,2095.51 ,1865.25 
2011-05-20,278.59 ,2111.50 ,1875.24 
2011-05-21,278.59 ,2111.50 ,1875.24 
2011-05-22,278.59 ,2111.50 ,1875.24 
2011-05-23,271.19 ,2055.71 ,1833.37 
2011-05-24,271.78 ,2061.76 ,1848.22 
2011-05-25,268.62 ,2035.87 ,1828.27 
2011-05-26,276.33 ,2091.91 ,1864.04 
2011-05-27,277.35 ,2100.24 ,1879.65 
2011-05-28,277.35 ,2100.24 ,1879.65 
2011-05-29,277.35 ,2100.24 ,1879.65 
2011-05-30,276.32 ,2093.79 ,1870.69 
2011-05-31,282.76 ,2142.47 ,1899.06 
2011-06-01,282.75 ,2141.34 ,1900.79 
2011-06-02,278.76 ,2114.20 ,1892.44 
2011-06-03,278.84 ,2113.47 ,1890.29 
2011-06-04,278.84 ,2113.47 ,1890.29 
2011-06-05,278.84 ,2113.47 ,1890.29 
2011-06-06,278.84 ,2113.47 ,1890.29 
2011-06-07,276.97 ,2099.71 ,1881.56 
2011-06-08,274.46 ,2083.35 ,1881.28 
2011-06-09,272.44 ,2071.42 ,1880.42 
2011-06-10,269.04 ,2046.67 ,1868.69 
2011-06-11,269.04 ,2046.67 ,1868.69 
2011-06-12,269.04 ,2046.67 ,1868.69 
2011-06-13,269.79 ,2048.74 ,1854.56 
2011-06-14,273.67 ,2076.83 ,1867.58 
2011-06-15,274.53 ,2086.53 ,1893.64 
2011-06-16,268.88 ,2046.63 ,1876.03 
2011-06-17,266.22 ,2031.93 ,1879.16 
2011-06-18,266.22 ,2031.93 ,1879.16 
2011-06-19,266.22 ,2031.93 ,1879.16 
2011-06-20,264.39 ,2019.65 ,1878.68 
2011-06-21,268.65 ,2048.17 ,1889.99 
2011-06-22,270.71 ,2063.90 ,1898.17 
2011-06-23,269.34 ,2055.86 ,1903.51 
2011-06-24,274.31 ,2090.81 ,1924.46 
